IDX	LABEL	PC	UI	CLKTA CS0 CS1 CA WCKT	RDQS	DMI0	DMI1	DATA_e	DATA_o 
000380          -   1355  2 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
000380          -   1355  3 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
000380          -   1355  4 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
000380          -   1355  5 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
000380          -   1355  6 1 0 0 1110000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
000380          -   1355  7 1 0 0 1110000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
000380          -   1355  8 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
000380          -   1355  9 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
000380          -   1355 10 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
000380          -   1355 11 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
000380          -   1355 12 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
000380          -   1355 13 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
000380          -   1355 14 1 0 0 1101000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
000380          -   1355 15 1 0 0 1101000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
000381          -   1356  0 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
000381          -   1356  1 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
000381          -   1356  2 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
000381          -   1356  3 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
000381          -   1356  4 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
000381          -   1356  5 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
000381          -   1356  6 1 0 0 1111000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
000381          -   1356  7 1 0 0 1111000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
000381          -   1356  8 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
000381          -   1356  9 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
000381          -   1356 10 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
000381          -   1356 11 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
000381          -   1356 12 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
000381          -   1356 13 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
000381          -   1356 14 1 0 0 0100000_ 10_ 10_ 00_ 00_ 0xCCCC 0x3333 
000381          -   1356 15 1 0 0 0100000_ 10_ 10_ 00_ 00_ 0xCCCC 0x3333 
000382          -   1357  0 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0xCCCC 
000382          -   1357  1 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0xCCCC 
000382          -   1357  2 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0xCCCC 
000382          -   1357  3 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0xCCCC 
000382          -   1357  4 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xCCCC 0x3333 
000382          -   1357  5 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xCCCC 0x3333 
000382          -   1357  6 1 0 0 0110000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
000382          -   1357  7 1 0 0 0110000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
000382          -   1357  8 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
000382          -   1357  9 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
000382          -   1357 10 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
000382          -   1357 11 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
000382          -   1357 12 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
000382          -   1357 13 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
000382          -   1357 14 1 0 0 0101000_ 10_ 10_ 00_ 00_ 0x3333 0xCCCC 
000382          -   1357 15 1 0 0 0101000_ 10_ 10_ 00_ 00_ 0x3333 0xCCCC 
000383          -   1358  0 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0x3333 
000383          -   1358  1 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0x3333 
000383          -   1358  2 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0x3333 
000383          -   1358  3 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0x3333 
000383          -   1358  4 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x3333 0xCCCC 
000383          -   1358  5 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x3333 0xCCCC 
000383          -   1358  6 1 0 0 0111000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
000383          -   1358  7 1 0 0 0111000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
000383          -   1358  8 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
000383          -   1358  9 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
000383          -   1358 10 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
000383          -   1358 11 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
000383          -   1358 12 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
000383          -   1358 13 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
000383          -   1358 14 1 0 0 1000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
000383          -   1358 15 1 0 0 1000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
000384          -   1359  0 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
000384          -   1359  1 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
000384          -   1359  2 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
000384          -   1359  3 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
000384          -   1359  4 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
000384          -   1359  5 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
000384          -   1359  6 1 0 0 1010000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
000384          -   1359  7 1 0 0 1010000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
000384          -   1359  8 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
000384          -   1359  9 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
000384          -   1359 10 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
000384          -   1359 11 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
000384          -   1359 12 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
000384          -   1359 13 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
000384          -   1359 14 1 0 0 1001000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
000384          -   1359 15 1 0 0 1001000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
000385          -   1360  0 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
000385          -   1360  1 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
000385          -   1360  2 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
000385          -   1360  3 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
000385          -   1360  4 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
000385          -   1360  5 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
000385          -   1360  6 1 0 0 1011000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
000385          -   1360  7 1 0 0 1011000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
000385          -   1360  8 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
000385          -   1360  9 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
000385          -   1360 10 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
000385          -   1360 11 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
000385          -   1360 12 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
000385          -   1360 13 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
000385          -   1360 14 1 0 0 0010000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
000385          -   1360 15 1 0 0 0010000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
000386          -   1361  0 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
000386          -   1361  1 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
000386          -   1361  2 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
000386          -   1361  3 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
000386          -   1361  4 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
000386          -   1361  5 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
000386          -   1361  6 1 0 0 0011000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
000386          -   1361  7 1 0 0 0011000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
000386          -   1361  8 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
000386          -   1361  9 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
000386          -   1361 10 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
000386          -   1361 11 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
000386          -   1361 12 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
000386          -   1361 13 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
000386          -   1361 14 1 0 0 1100000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
000386          -   1361 15 1 0 0 1100000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
000387          -   1362  0 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
000387          -   1362  1 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
000387          -   1362  2 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
000387          -   1362  3 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
000387          -   1362  4 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
000387          -   1362  5 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
000387          -   1362  6 1 0 0 1110000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
000387          -   1362  7 1 0 0 1110000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
000387          -   1362  8 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
000387          -   1362  9 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
000387          -   1362 10 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
000387          -   1362 11 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
000387          -   1362 12 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
000387          -   1362 13 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
000387          -   1362 14 1 0 0 1101000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
000387          -   1362 15 1 0 0 1101000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
000388          -   1363  0 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
000388          -   1363  1 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
000388          -   1363  2 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
000388          -   1363  3 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
000388          -   1363  4 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
000388          -   1363  5 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
000388          -   1363  6 1 0 0 1111000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
000388          -   1363  7 1 0 0 1111000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
000388          -   1363  8 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
000388          -   1363  9 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
000388          -   1363 10 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
000388          -   1363 11 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
000388          -   1363 12 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
000388          -   1363 13 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
000388          -   1363 14 1 0 0 0100000_ 10_ 10_ 00_ 00_ 0xCCCC 0x3333 
000388          -   1363 15 1 0 0 0100000_ 10_ 10_ 00_ 00_ 0xCCCC 0x3333 
000389          -   1364  0 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0xCCCC 
000389          -   1364  1 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0xCCCC 
000389          -   1364  2 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0xCCCC 
000389          -   1364  3 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0xCCCC 
000389          -   1364  4 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xCCCC 0x3333 
000389          -   1364  5 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xCCCC 0x3333 
000389          -   1364  6 1 0 0 0110000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
000389          -   1364  7 1 0 0 0110000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
000389          -   1364  8 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
000389          -   1364  9 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
000389          -   1364 10 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
000389          -   1364 11 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
000389          -   1364 12 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
000389          -   1364 13 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
000389          -   1364 14 1 0 0 0101000_ 10_ 10_ 00_ 00_ 0x3333 0xCCCC 
000389          -   1364 15 1 0 0 0101000_ 10_ 10_ 00_ 00_ 0x3333 0xCCCC 
00038A          -   1365  0 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0x3333 
00038A          -   1365  1 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0x3333 
00038A          -   1365  2 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0x3333 
00038A          -   1365  3 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0x3333 
00038A          -   1365  4 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x3333 0xCCCC 
00038A          -   1365  5 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x3333 0xCCCC 
00038A          -   1365  6 1 0 0 0111000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
00038A          -   1365  7 1 0 0 0111000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
00038A          -   1365  8 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
00038A          -   1365  9 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
00038A          -   1365 10 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
00038A          -   1365 11 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
00038A          -   1365 12 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
00038A          -   1365 13 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
00038A          -   1365 14 1 0 0 1000001_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
00038A          -   1365 15 1 0 0 1000001_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
00038B          -   1366  0 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
00038B          -   1366  1 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
00038B          -   1366  2 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
00038B          -   1366  3 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
00038B          -   1366  4 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
00038B          -   1366  5 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
00038B          -   1366  6 1 0 0 1010000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
00038B          -   1366  7 1 0 0 1010000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
00038B          -   1366  8 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
00038B          -   1366  9 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
00038B          -   1366 10 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
00038B          -   1366 11 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
00038B          -   1366 12 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
00038B          -   1366 13 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
00038B          -   1366 14 1 0 0 1001001_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
00038B          -   1366 15 1 0 0 1001001_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
00038C          -   1367  0 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
00038C          -   1367  1 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
00038C          -   1367  2 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
00038C          -   1367  3 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
00038C          -   1367  4 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
00038C          -   1367  5 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
00038C          -   1367  6 1 0 0 1011000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
00038C          -   1367  7 1 0 0 1011000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
00038C          -   1367  8 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
00038C          -   1367  9 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
00038C          -   1367 10 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
00038C          -   1367 11 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
00038C          -   1367 12 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
00038C          -   1367 13 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
00038C          -   1367 14 1 0 0 0010000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
00038C          -   1367 15 1 0 0 0010000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
00038D          -   1368  0 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
00038D          -   1368  1 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
00038D          -   1368  2 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
00038D          -   1368  3 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
00038D          -   1368  4 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
00038D          -   1368  5 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
00038D          -   1368  6 1 0 0 0011000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
00038D          -   1368  7 1 0 0 0011000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
00038D          -   1368  8 0 1 0 1110000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
00038D          -   1368  9 0 1 0 1110000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
00038D          -   1368 10 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
00038D          -   1368 11 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
00038D          -   1368 12 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
00038D          -   1368 13 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
00038D          -   1368 14 1 0 0 1100000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
00038D          -   1368 15 1 0 0 1100000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
00038E          -   1369  0 0 1 0 1100000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
00038E          -   1369  1 0 1 0 1100000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
00038E          -   1369  2 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
00038E          -   1369  3 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
00038E          -   1369  4 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
00038E          -   1369  5 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
00038E          -   1369  6 1 0 0 1110000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
00038E          -   1369  7 1 0 0 1110000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
00038E          -   1369  8 0 1 0 1110000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
00038E          -   1369  9 0 1 0 1110000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
00038E          -   1369 10 1 0 0 0001000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
00038E          -   1369 11 1 0 0 0001000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
00038E          -   1369 12 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
00038E          -   1369 13 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
00038E          -   1369 14 1 0 0 1101000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
00038E          -   1369 15 1 0 0 1101000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
00038F          -   1370  0 0 1 0 1100000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
00038F          -   1370  1 0 1 0 1100000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
00038F          -   1370  2 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
00038F          -   1370  3 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x5555 0xAAAA 
00038F          -   1370  4 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
00038F          -   1370  5 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xAAAA 0x5555 
00038F          -   1370  6 1 0 0 1111000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
00038F          -   1370  7 1 0 0 1111000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
00038F          -   1370  8 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
00038F          -   1370  9 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
00038F          -   1370 10 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
00038F          -   1370 11 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xAAAA 0xAAAA 
00038F          -   1370 12 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
00038F          -   1370 13 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x5555 0x5555 
00038F          -   1370 14 1 0 0 0100000_ 10_ 10_ 00_ 00_ 0xCCCC 0x3333 
00038F          -   1370 15 1 0 0 0100000_ 10_ 10_ 00_ 00_ 0xCCCC 0x3333 
000390          -   1371  0 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0xCCCC 
000390          -   1371  1 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0xCCCC 
000390          -   1371  2 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0xCCCC 
000390          -   1371  3 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0x3333 0xCCCC 
000390          -   1371  4 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xCCCC 0x3333 
000390          -   1371  5 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0xCCCC 0x3333 
000390          -   1371  6 1 0 0 0110000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
000390          -   1371  7 1 0 0 0110000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
000390          -   1371  8 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
000390          -   1371  9 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
000390          -   1371 10 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
000390          -   1371 11 1 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0xCCCC 
000390          -   1371 12 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
000390          -   1371 13 0 1 0 1000000_ 10_ 10_ 00_ 00_ 0x3333 0x3333 
000390          -   1371 14 1 0 0 0101000_ 10_ 10_ 00_ 00_ 0x3333 0xCCCC 
000390          -   1371 15 1 0 0 0101000_ 10_ 10_ 00_ 00_ 0x3333 0xCCCC 
000391          -   1372  0 0 0 0 0000000_ 10_ 10_ 00_ 00_ 0xCCCC 0x3333 
